session_id,pid,session_index,gmm_label,max_posterior,normalized_entropy,log_likelihood_row,posterior_cluster_0,posterior_cluster_1,posterior_cluster_2,posterior_cluster_3
p8416_s0016,p8416,16,1,0.9556065086369208,0.13136330956072323,-5.372469781607195,0.04433531287394226,0.9556065086369208,1.2291811543700185e-96,5.8178489136643465e-05
p8416_s0017,p8416,17,1,0.9992107753084618,0.004782136128387397,-4.76776611837632,0.0007332916777753476,0.9992107753084618,2.282757911119092e-110,5.5933013762933096e-05
p8416_s0018,p8416,18,1,0.9966962953697949,0.01601430757209259,-18.174382758530406,3.6812551333421894e-06,0.9966962953697949,3.9189241754682145e-08,0.0032999841858288212
p8416_s0019,p8416,19,1,0.9999163587513474,0.0006600760863621765,-4.652997446891376,6.354694629222559e-05,0.9999163587513474,5.391650545841239e-100,2.0094302360321636e-05
p8416_s0020,p8416,20,1,0.9999619484436291,0.00030677836495034697,-6.730549192324874,6.567356698187736e-13,0.9999619484436291,3.4369272634325557e-141,3.805155571431469e-05
p8416_s0021,p8416,21,1,0.9974846587613757,0.01304596016343973,-10.492783179338545,0.0023831164312535765,0.9974846587613757,4.210710771605891e-71,0.000132224807371467
p8416_s0022,p8416,22,1,0.9884964305740017,0.04553917960127263,-6.370270671818027,0.011452243933843368,0.9884964305740017,5.396322773134366e-89,5.132549215435359e-05
p8416_s0023,p8416,23,1,0.9235573946428125,0.1952468281193747,-5.735300837840936,0.07635573971447822,0.9235573946428125,3.699028524978805e-83,8.686564270893528e-05
p8416_s0024,p8416,24,0,0.6064905987170987,0.48411437084752035,-6.478203507918718,0.6064905987170987,0.3934207682958104,1.7257398496906468e-75,8.863298709085151e-05
p8416_s0025,p8416,25,1,0.8092495312247737,0.35177425442239996,-6.9376020133963525,0.19071345987664381,0.8092495312247737,1.1276667473581223e-72,3.700889858245693e-05
p8416_s0026,p8416,26,0,0.9997725605273244,0.0015490972353337097,-4.393899279923504,0.9997725605273244,0.0002252841964575977,7.883768988005318e-51,2.1552762179950434e-06
p8416_s0027,p8416,27,1,0.5137143003957317,0.4999544869697496,-6.277994370983322,0.48625649111771857,0.5137143003957317,1.3282754705210216e-66,2.9208486549771944e-05
p8416_s0028,p8416,28,0,0.9995406224325304,0.002885826074795459,-4.560997239057208,0.9995406224325304,0.0004577652468941163,2.659769800499255e-56,1.612320575152541e-06
p8416_s0029,p8416,29,0,0.5477037809655383,0.496926716907422,-6.288029973369119,0.5477037809655383,0.45226837993265845,1.1072431388078002e-64,2.7839101803158167e-05
p8416_s0030,p8416,30,0,0.9998733393966142,0.0009195863443088141,-4.763969806064493,0.9998733393966142,0.00012435713907097526,1.1585841067913438e-44,2.3034643147535925e-06
p8416_s0031,p8416,31,0,0.9998448872910001,0.001100038131398734,-4.526247077190201,0.9998448872910001,0.00015342088814402963,5.107127205238782e-47,1.691820855679615e-06
p8416_s0032,p8416,32,1,0.6283022374727081,0.4762171294711698,-6.187865242165782,0.37166656061666675,0.6283022374727081,9.058266784335583e-71,3.1201910625220434e-05
p8416_s0033,p8416,33,1,0.6533567692486921,0.4658399297581245,-7.82372697031199,0.34659826623704565,0.6533567692486921,1.2264808833740023e-63,4.496451426236758e-05
p8416_s0034,p8416,34,1,0.5935357430623813,0.48753914377762947,-6.390119382226472,0.4064330404023292,0.5935357430623813,2.9162573565509715e-68,3.121653528973912e-05
p8416_s0035,p8416,35,1,0.8171411401007377,0.34339075880703457,-6.767045439742969,0.18282326381602323,0.8171411401007377,8.800259814566067e-74,3.559608323863844e-05
p8416_s0036,p8416,36,2,0.9999999999062865,1.6400028811719128e-09,-4.656215681602083,7.339815663853152e-13,2.5260221810061413e-12,0.9999999999062865,9.045392327429881e-11
p8416_s0037,p8416,37,1,0.7425789118852385,0.41164732355088,-6.209654052751287,0.2573888141378069,0.7425789118852385,3.90555602778166e-74,3.2273976954357135e-05
p8416_s0038,p8416,38,1,0.624136616433415,0.4777751869830351,-6.49061476814972,0.3758311185652672,0.624136616433415,1.3155537071193333e-68,3.22650013176213e-05
p8416_s0039,p8416,39,2,0.9999999997933653,3.53433711735298e-09,-4.15898637612934,2.307087101305572e-12,2.3228897631648984e-11,0.9999999997933653,1.8109898689594646e-10
p8416_s0040,p8416,40,1,0.8111672505738073,0.3498217269782796,-7.837053814195097,0.18878660898323846,0.8111672505738073,5.318206187134513e-69,4.6140442954023384e-05
p8416_s0041,p8416,41,0,0.999457617474087,0.0033445827373905276,-4.255780690964035,0.999457617474087,0.0005398953994544958,8.204862548112074e-59,2.4871264582383817e-06
p8416_s0042,p8416,42,0,0.9996056405035089,0.0025313124087437723,-4.875639170928076,0.9996056405035089,0.0003900443290116269,2.5971868410891495e-54,4.315167479168042e-06
p8416_s0043,p8416,43,0,0.9996157175753444,0.002474583269656641,-4.92312119167601,0.9996157175753444,0.0003798369456267945,5.943257937767606e-54,4.445479028868224e-06
p8416_s0044,p8416,44,0,0.9998134816569553,0.0013077841913731155,-5.539093701523607,0.9998134816569553,0.00018100558986940758,6.7229966949007155e-46,5.512753175543012e-06
p8416_s0045,p8416,45,1,0.5287061333096584,0.49903744427224533,-6.156141146704243,0.471264410067202,0.5287061333096584,4.240526657025013e-68,2.945662313959161e-05
p8416_s0046,p8416,46,0,0.9995932898544027,0.0025912965948856124,-4.513626037646131,0.9995932898544027,0.00040513507344923686,2.2272620531534842e-55,1.5750721482000554e-06
p8416_s0047,p8416,47,0,0.562639013470176,0.4945347197845556,-6.240609451706479,0.562639013470176,0.43733370161835733,1.606655613165269e-64,2.7284911466563498e-05
p8416_s0048,p8416,48,0,0.9997916275287791,0.0014308156426852542,-4.466673981489221,0.9997916275287791,0.00020685575847395672,1.0497398546976798e-49,1.5167127473534692e-06
p8416_s0049,p8416,49,0,0.7455966755209177,0.4092849659957008,-7.053800326941025,0.7455966755209177,0.2543769593857681,3.2114598966410053e-54,2.6365093313852128e-05
p8416_s0050,p8416,50,1,0.7937563881079673,0.36739521289992094,-7.251212010252912,0.20620373156214583,0.7937563881079673,1.0860587219497955e-70,3.988032988692591e-05
p8416_s0051,p8416,51,1,0.701608190228651,0.44001700669323035,-8.283331367813002,0.29834032686409684,0.701608190228651,2.482197896806176e-63,5.148290725262644e-05
p8416_s0052,p8416,52,1,0.871174216626271,0.2773276103595643,-6.519533588113649,0.12879237815425498,0.871174216626271,1.4187532817147246e-77,3.3405219474102686e-05
p8416_s0053,p8416,53,0,0.9998767765537812,0.0008959699821267475,-4.694653431865072,0.9998767765537812,0.00012135880417595536,1.5053647422236127e-44,1.8646420431645085e-06
p8416_s0054,p8416,54,1,0.7288300486933329,0.42180663636876503,-6.396228308382164,0.2711370987365386,0.7288300486933329,2.183835145220451e-72,3.285257012823424e-05
p8416_s0055,p8416,55,1,0.6999464536334064,0.4409555817290534,-7.171458077564335,0.3000149265766868,0.6999464536334064,9.45725658491216e-68,3.8619789907144784e-05
p8416_s0056,p8416,56,1,0.8368389881215784,0.32113008473127924,-6.185498293898521,0.16312888639228967,0.8368389881215784,6.488856885042626e-78,3.212548613235656e-05
p8416_s0057,p8416,57,0,0.9997782701795092,0.0015122509270955777,-5.609497337987445,0.9997782701795092,0.0002202128074715284,1.2591582850107342e-46,1.5170130190626327e-06
p8416_s0058,p8416,58,1,0.952009718476049,0.13924570216639273,-9.385486927146545,0.047927304824304254,0.952009718476049,1.3307766867695618e-72,6.297669964666079e-05
p8416_s0059,p8416,59,2,0.9999999994862936,8.523320320406244e-09,-4.474730349552152,3.017334753817e-12,1.357978869103734e-10,0.9999999994862936,3.7489108329754387e-10
p8416_s0060,p8416,60,2,0.9999997022759749,3.6766328920179617e-06,-8.557065621708862,8.918947282921481e-08,9.375010118795562e-08,0.9999997022759749,1.1478445103393522e-07
p8417_s0001,p8417,1,1,0.9998254891343756,0.001215266936016471,-9.84911897603806,8.025540164516479e-09,0.9998254891343756,1.5331938349144137e-119,0.00017450284008520059
p8417_s0002,p8417,2,1,0.999959757750902,0.0003228153218448833,-8.031223641265091,1.1897685865883327e-11,0.999959757750902,6.527828005031033e-127,4.0242237200096674e-05
p8417_s0003,p8417,3,0,0.9998650410604711,0.0009679638534176631,-3.869144708008567,0.9998650410604711,0.00013425995903705812,7.728060520483793e-60,6.989804919173533e-07
p8417_s0004,p8417,4,1,0.99990150694088,0.0007264967417821861,-8.598075857496738,6.5579192089862e-15,0.99990150694088,9.824949879593455e-160,9.849305911316713e-05
p8417_s0005,p8417,5,0,0.6936328373480549,0.4446490603429141,-7.111404749112033,0.6936328373480549,0.3063431061867517,8.495135783900643e-72,2.4056465193313908e-05
p8417_s0006,p8417,6,1,0.9997147261695148,0.001885353950864339,-14.366742934166153,9.108063988591031e-17,0.9997147261695148,1.52534602859793e-133,0.0002852738304860015
p8417_s0007,p8417,7,0,0.993338091785827,0.029445135557285663,-9.22710541942975,0.993338091785827,0.0064909812181148585,3.2798900700154568e-18,0.00017092699605766187
p8418_s0001,p8418,1,2,0.9999999885649196,1.605933734009039e-07,-13.004936195096297,1.0867909534498035e-11,4.826838832826026e-10,0.9999999885649196,1.0941528425881907e-08
p8418_s0002,p8418,2,2,0.9999999999563531,7.893959078982836e-10,-7.689834267428486,1.4223136379461632e-17,2.4708702354018246e-12,0.9999999999563531,4.117620265504729e-11
p8419_s0001,p8419,1,1,0.999993062809481,6.558852770870912e-05,-7.0865781599568685,4.195497543236012e-07,0.999993062809481,3.903251520131715e-93,6.517640765017955e-06
p8419_s0002,p8419,2,0,0.9998742521269213,0.0009091298113607655,-4.205465565349855,0.9998742521269213,0.00012487448487747478,5.268738504706557e-66,8.733882016597427e-07
p8419_s0003,p8419,3,1,0.9999726771576718,0.00022681184754413304,-5.818518564888466,2.2810342627573571e-10,0.9999726771576718,1.363861849779623e-138,2.7322614224970087e-05
p8419_s0004,p8419,4,0,0.9998832992665337,0.0008494861303943713,-3.778103743286634,0.9998832992665337,0.00011603293140507286,2.1632413288479636e-63,6.678020611630533e-07
p8419_s0005,p8419,5,0,0.9997117694736193,0.0019066365196667475,-3.7866159947478626,0.9997117694736193,0.0002874510655607748,2.9200743806847366e-66,7.794608199444938e-07
p8419_s0006,p8419,6,0,0.7346458961026997,0.4174889774412273,-6.743499065394376,0.7346458961026997,0.26533725934975466,6.321424533133628e-81,1.6844547545172793e-05
p8419_s0007,p8419,7,0,0.9999239756710727,0.000578114706442493,-4.199139292140755,0.9999239756710727,7.524033866233775e-05,2.868896775901294e-63,7.839902648985043e-07
p8419_s0008,p8419,8,3,1.0,-8.008566259537291e-16,-9.589125235356843,1.1044443142691532e-58,2.237878786247843e-40,3.2096226670412697e-152,1.0
p8419_s0009,p8419,9,3,1.0,-8.008566259537291e-16,-8.869147789410832,3.642068938395001e-53,1.3438303994567967e-36,2.0579088685246518e-141,1.0
p8419_s0010,p8419,10,0,0.9995158679074704,0.003021731352160985,-3.6316315499646534,0.9995158679074704,0.00048273930893736114,1.6991703947702673e-69,1.3927835922719418e-06
p8419_s0011,p8419,11,0,0.9999086362059506,0.000681900247706677,-3.9815420060845432,0.9999086362059506,9.0642392451424e-05,1.009388778322586e-64,7.214015981878465e-07
p8419_s0012,p8419,12,1,0.9996875145764845,0.00215226799705498,-4.740025470262434,0.00025498595016561497,0.9996875145764845,4.673533710888553e-114,5.74994733501793e-05
p8419_s0013,p8419,13,0,0.9998781937901208,0.0008831135532383208,-3.94852792164793,0.9998781937901208,0.00012104788881805341,1.087604143343926e-64,7.583210612188495e-07
p8419_s0014,p8419,14,0,0.8644617751161406,0.28629672288424934,-6.42001145299854,0.8644617751161406,0.1355276198147826,1.3825546464984213e-78,1.060506907673329e-05
p842_s0001,p842,1,1,0.998784264021493,0.006985315523560443,-9.556979036549798,0.0011306979233828604,0.998784264021493,1.0962663667739045e-70,8.503805512382426e-05
p842_s0002,p842,2,1,0.9872249477312368,0.04944306088663551,-5.611883783072144,0.012755392881346191,0.9872249477312368,2.838916929572278e-84,1.965938741703022e-05
p842_s0003,p842,3,1,0.9999673327055948,0.0002669647307315154,-6.7114343390369635,4.390100452933155e-13,0.9999673327055948,2.6942758537089253e-143,3.266729396585088e-05
p842_s0004,p842,4,1,0.927461928696566,0.18808565815877787,-5.571141217799917,0.07246360469349608,0.927461928696566,3.7515489054959065e-79,7.446660993750007e-05
p842_s0005,p842,5,0,0.9996192258169134,0.0024420258175957225,-3.884295616486606,0.9996192258169134,0.00037981225553780325,1.1050078063687174e-68,9.619275488128777e-07
p842_s0006,p842,6,0,0.9998547840849021,0.001033587617066115,-3.737276896144597,0.9998547840849021,0.00014453395904786371,6.030671507145444e-63,6.819560503298125e-07
p842_s0007,p842,7,1,0.6588831145123413,0.4633612108849011,-5.489041942708321,0.34105656413513075,0.6588831145123413,2.038676492759997e-77,6.032135252761621e-05
p842_s0008,p842,8,0,0.9997044480990267,0.0019512479763111462,-4.958597414405507,0.9997044480990267,0.0002943811236451722,1.2110225932012223e-57,1.1707773283703986e-06
p842_s0009,p842,9,2,0.9999999999550329,8.11078079251584e-10,-3.900132767156189,7.129253536628789e-14,1.7991565763361524e-12,0.9999999999550329,4.309679137860541e-11
p842_s0010,p842,10,0,0.9996043331226327,0.002525948690849331,-3.7344751136764702,0.9996043331226327,0.0003948130165035007,9.325457911288702e-67,8.538608639137528e-07
p842_s0011,p842,11,1,0.9999770106013438,0.00019374510434135727,-6.005576359427963,6.653022461387578e-09,0.9999770106013438,2.0143012988546255e-111,2.2982745633824864e-05
p842_s0012,p842,12,1,0.9416933006687204,0.1606802698809549,-5.8276584275881005,0.058247464018869585,0.9416933006687204,1.64261938306795e-82,5.9235312410201215e-05
p842_s0013,p842,13,0,0.9999225063452243,0.0005883430238985329,-4.332646867323119,0.9999225063452243,7.665629076098311e-05,1.858188352981262e-61,8.373640143759734e-07
p842_s0014,p842,14,0,0.9999366885677375,0.0004899314253918059,-4.104018207679316,0.9999366885677375,6.261798057520744e-05,2.6909796837809204e-56,6.934516874093524e-07
p842_s0015,p842,15,1,0.9999783712201921,0.0001833203981156071,-5.05189878019098,2.3264089735050352e-08,0.9999783712201921,2.3512364850632564e-124,2.1605515718476273e-05
p842_s0016,p842,16,0,0.9887220664269935,0.04460185910951294,-4.774859732745536,0.9887220664269935,0.011273814262784827,5.725610224338418e-75,4.119310221666735e-06
p842_s0017,p842,17,1,0.9999744562052396,0.0002133209142761014,-5.082600307951385,5.687240932012475e-09,0.9999744562052396,1.9611601157555996e-126,2.5538107519905514e-05
p842_s0018,p842,18,0,0.9996874510697004,0.0020491538554316294,-3.768161721275416,0.9996874510697004,0.0003117232262759812,5.715554438990033e-63,8.257040233953397e-07
p842_s0019,p842,19,1,0.9999808625751783,0.0001639858158170218,-5.282185897374256,4.035635818940681e-08,0.9999808625751783,4.550116078460301e-112,1.909706846365511e-05
p842_s0020,p842,20,1,0.9787280703050114,0.0743848820825247,-5.772193606505263,0.021250317895019525,0.9787280703050114,2.105019113293933e-83,2.1611799969319456e-05
p842_s0021,p842,21,0,0.9998977026154129,0.0007580017567399869,-4.999367312615844,0.9998977026154129,0.00010059735470109003,6.262567806316295e-42,1.70002988573285e-06
p842_s0022,p842,22,0,0.9997139082861791,0.0018979492385271855,-4.265925246046527,0.9997139082861791,0.0002843175753347451,3.9028451023908994e-53,1.7741384864019111e-06
p842_s0023,p842,23,1,0.9999619756813171,0.00030658442164765466,-8.447782486234448,7.011881860685523e-10,0.9999619756813171,1.459795186331494e-110,3.802361749455063e-05
p842_s0024,p842,24,0,0.8822884546499051,0.26146839530894916,-6.635455050562398,0.8822884546499051,0.11769851812902528,4.5307988308515597e-66,1.302722106934565e-05
p842_s0025,p842,25,0,0.9998151913653255,0.001283111399516179,-4.206341269875955,0.9998151913653255,0.0001839761084336195,3.554038701136924e-58,8.325262412608414e-07
p842_s0026,p842,26,0,0.9996556999547488,0.0022331014491707075,-3.719878102646143,0.9996556999547488,0.00034343414889425797,7.132202186307706e-67,8.658963571505748e-07
p842_s0027,p842,27,0,0.9998081127387268,0.0013269147577665,-4.156669271281308,0.9998081127387268,0.00019105860224170746,2.088567351021221e-58,8.286590314946032e-07
p842_s0028,p842,28,1,0.9993974091949995,0.003800945920017625,-4.934863429422646,0.0005408864698997271,0.9993974091949995,7.001566947914533e-115,6.170433510077898e-05
p842_s0029,p842,29,1,0.8879567411220034,0.253397768140273,-5.6199214953536,0.11198247207536458,0.8879567411220034,3.73165684099043e-82,6.0786802632334975e-05
p842_s0030,p842,30,0,0.9984250429533978,0.008476258400023135,-4.41932893877169,0.9984250429533978,0.001573325299461518,3.143390654994673e-68,1.6317471407052658e-06
p842_s0031,p842,31,0,0.9924213970556731,0.03216409864048197,-5.696834288574295,0.9924213970556731,0.007574211035184731,2.2102105851195013e-71,4.391909142200975e-06
p842_s0032,p842,32,1,0.9962337722823826,0.018144817095779833,-8.292700620083608,0.003689922443667484,0.9962337722823826,1.0792548490105451e-76,7.63052739494489e-05
p842_s0033,p842,33,2,0.9999999999626565,6.813421037508521e-10,-4.65026711684763,1.975732699119155e-15,3.038492268106499e-12,0.9999999999626565,3.4302851136410734e-11
p842_s0034,p842,34,2,0.9999999999088471,1.5963727678273374e-09,-4.710428834842609,6.836416112914707e-13,2.256691670890931e-12,0.9999999999088471,8.821224664713766e-11
p842_s0035,p842,35,2,0.9999999998930136,1.8631863954229203e-09,-4.705247748470297,1.0044284898161317e-12,3.103603891219486e-12,0.9999999998930136,1.0287882928043213e-10
p842_s0036,p842,36,2,0.9999999998507372,2.569110801378201e-09,-4.741662543927569,2.0887790610568273e-12,5.715529035073141e-12,0.9999999998507372,1.4145879393863445e-10
p8420_s0001,p8420,1,1,0.9999944327860045,5.2603366267959624e-05,-7.754450210645217,7.966357021466285e-11,0.9999944327860045,3.113708406723381e-116,5.5671343318556385e-06
p8420_s0002,p8420,2,1,0.9999312096858872,0.0005512447625159758,-5.502775050535707,1.500503324141359e-05,0.9999312096858872,2.8035291487963566e-103,5.378528087122072e-05
p8420_s0003,p8420,3,1,0.9999786642031993,0.00018094112882516093,-6.798859866487814,3.3794561063206354e-09,0.9999786642031993,1.1881608493139015e-113,2.133241734489832e-05
p8420_s0004,p8420,4,0,0.989269014272828,0.042877387553400086,-9.039055436386304,0.989269014272828,0.010717051749256122,1.438558538433491e-62,1.3933977916452159e-05
p8420_s0005,p8420,5,2,0.9999999999315996,1.2186964742486237e-09,-8.940127331676667,5.954068571827152e-18,5.9015694303762006e-12,0.9999999999315996,6.249972092130722e-11
p8420_s0006,p8420,6,0,0.9998771604569293,0.0009071274031219943,-6.238761020330192,0.9998771604569293,0.00011521004843749088,3.826321908525031e-40,7.6294946335895e-06
p8421_s0001,p8421,1,1,0.9912807791126955,0.03627376509567049,-10.398175662558286,0.008678993350089752,0.9912807791126955,4.6903073534572963e-57,4.022753721516748e-05
p8421_s0002,p8421,2,0,0.9998674913076632,0.0009606453046528171,-8.428738156061186,0.9998674913076632,0.0001290326701949532,2.01405611962881e-33,3.4760221418516997e-06
p8421_s0003,p8421,3,0,0.7482230064374945,0.40725824321192255,-7.693134785626168,0.7482230064374945,0.25174701674443767,2.782829236806279e-65,2.9976818067861806e-05
p8421_s0004,p8421,4,0,0.9997840656532173,0.001481914239929307,-7.438670270758722,0.9997840656532173,0.00021292295963098562,8.956402430484746e-47,3.0113871512194783e-06
p8421_s0005,p8421,5,0,0.9934685955844251,0.0284326378964679,-6.6139978994208235,0.9934685955844251,0.006525737993696766,9.363472166334787e-65,5.666421878420434e-06
p8422_s0001,p8422,1,1,0.9999917176377738,7.828896081474928e-05,-7.320155349934403,1.1485880275026554e-06,0.9999917176377738,3.389042752503866e-87,7.133774198544952e-06
p8422_s0002,p8422,2,1,0.999928799465849,0.000541850168447889,-6.994745067721299,1.7814613491851405e-13,0.999928799465849,1.0605123480258418e-162,7.12005339729248e-05
p8423_s0001,p8423,1,1,0.9999867152222148,0.00011718870894515444,-8.808253213017938,1.5170968177143437e-12,0.9999867152222148,5.6090779083040245e-133,1.3284776268749749e-05
p8423_s0002,p8423,2,0,0.9905872222498134,0.03849627528034687,-4.964128717192871,0.9905872222498134,0.00940229582267967,1.9643035510794307e-59,1.0481927506432579e-05
